"id","text","source","source_url","created_at","updated_at"
"fact-501","A man's beard grows fastest when he anticipates sex.","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.549Z","2025-09-23T05:01:31.549Z"
"fact-502","A man will ejaculate approximately 18 quarts of semen in his lifetime.","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.576Z","2025-09-23T05:01:31.576Z"
"fact-503","Sex is biochemically no different from eating large quantities of chocolate.","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.601Z","2025-09-23T05:01:31.601Z"
"fact-504","Humans and dolphins are the only species that have sex for pleasure.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.626Z","2025-09-23T05:01:31.626Z"
"fact-505","For every 'normal' webpage, there are five porn pages.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.649Z","2025-09-23T05:01:31.649Z"
"fact-506","""Venus observa"" is the technical term for the ""missionary position.""","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.675Z","2025-09-23T05:01:31.675Z"
"fact-507","Sex is the safest tranquilizer in the world. IT IS 10 TIMES MORE EFFECTIVE THAN VALIUM.","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.707Z","2025-09-23T05:01:31.707Z"
"fact-508","Samuel Clemens (Mark Twain) was born on and died on days when Halley’s Comet can be seen.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.733Z","2025-09-23T05:01:31.733Z"
"fact-509","US Dollar bills are made out of cotton and linen.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.762Z","2025-09-23T05:01:31.762Z"
"fact-510","The 57 on the Heinz ketchup bottle represents the number of pickle types the company once had.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.786Z","2025-09-23T05:01:31.786Z"
"fact-511","Americans are responsible for about 1/5 of the world’s garbage annually.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.815Z","2025-09-23T05:01:31.815Z"
"fact-512","Giraffes and rats can last longer without water than camels.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.839Z","2025-09-23T05:01:31.839Z"
"fact-513","Your stomach produces a new layer of mucus every two weeks so that it doesn’t digest itself.","Human Body Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.863Z","2025-09-23T05:01:31.863Z"
"fact-514","98% of all murders and rapes are by a close family member or friend of the victim.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.886Z","2025-09-23T05:01:31.886Z"
"fact-515","A B-25 bomber crashed into the 79th floor of the Empire State Building on July 28, 1945.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.931Z","2025-09-23T05:01:31.931Z"
"fact-516","The Declaration of Independence was written on hemp (marijuana) paper.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:31.997Z","2025-09-23T05:01:31.997Z"
"fact-517","The dot over the letter “i” is called a tittle.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.031Z","2025-09-23T05:01:32.031Z"
"fact-518","Benjamin Franklin was the fifth in a series of the youngest son of the youngest son.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.058Z","2025-09-23T05:01:32.058Z"
"fact-519","Triskaidekaphobia means fear of the number 13.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.082Z","2025-09-23T05:01:32.082Z"
"fact-520","Paraskevidekatriaphobia means fear of Friday the 13th, which occurs one to three times a year.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.108Z","2025-09-23T05:01:32.108Z"
"fact-521","In Italy, 17 is considered an unlucky number. In Japan, 4 is considered an unlucky number.","Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.133Z","2025-09-23T05:01:32.133Z"
"fact-522","A female ferret will die if it goes into heat and cannot find a mate.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.157Z","2025-09-23T05:01:32.157Z"
"fact-523","In ancient Rome, when a man testified in court he would swear on his testicles.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.182Z","2025-09-23T05:01:32.182Z"
"fact-524","The ZIP in “ZIP code” means Zoning Improvement Plan.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.207Z","2025-09-23T05:01:32.207Z"
"fact-525","Coca-Cola contained Coca (whose active ingredient is cocaine) from 1885 to 1903.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.232Z","2025-09-23T05:01:32.232Z"
"fact-526","A “2 by 4"" is really 1 1/2 by 3 1/2.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.258Z","2025-09-23T05:01:32.258Z"
"fact-527","It’s estimated that at any one time around 0.7% of the world’s population is drunk.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.284Z","2025-09-23T05:01:32.284Z"
"fact-528","40% of McDonald’s profits come from the sales of Happy Meals.","Business Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.309Z","2025-09-23T05:01:32.309Z"
"fact-529","Every person, including identical twins, has a unique eye & tongue print along with their finger print.","Human Body Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.334Z","2025-09-23T05:01:32.334Z"
"fact-530","The “spot” on the 7-Up logo comes from its inventor who had red eyes. He was an albino.","Business Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.358Z","2025-09-23T05:01:32.358Z"
"fact-531","315 entries in Webster’s 1996 dictionary were misspelled.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.383Z","2025-09-23T05:01:32.383Z"
"fact-532","The “save” icon in Microsoft Office programs shows a floppy disk with the shutter on backwards.","Technology Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.409Z","2025-09-23T05:01:32.409Z"
"fact-533","Albert Einstein and Charles Darwin both married their first cousins","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.437Z","2025-09-23T05:01:32.437Z"
"fact-534","Camel’s have three eyelids.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.461Z","2025-09-23T05:01:32.461Z"
"fact-535","On average, 12 newborns will be given to the wrong parents every day.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.490Z","2025-09-23T05:01:32.490Z"
"fact-536","John Wilkes Booth’s brother once saved the life of Abraham Lincoln’s son.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.516Z","2025-09-23T05:01:32.516Z"
"fact-537","Warren Beatty and Shirley McLaine are brother and sister.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.543Z","2025-09-23T05:01:32.543Z"
"fact-538","Chocolate can kill dogs; it directly affects their heart and nervous system.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.570Z","2025-09-23T05:01:32.570Z"
"fact-539","Daniel Boone hated coonskin caps.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.596Z","2025-09-23T05:01:32.596Z"
"fact-540","55.1% of all US prisoners are in prison for drug offenses.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.623Z","2025-09-23T05:01:32.623Z"
"fact-541","Most lipstick contains fish scales.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.651Z","2025-09-23T05:01:32.651Z"
"fact-542","Dr. Seuss pronounced his name “soyce”.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.677Z","2025-09-23T05:01:32.677Z"
"fact-543","Slugs have four noses.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.704Z","2025-09-23T05:01:32.704Z"
"fact-544","Ketchup was sold in the 1830s as medicine.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.729Z","2025-09-23T05:01:32.729Z"
"fact-545","India has a Bill of Rights for cows.","Law Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.755Z","2025-09-23T05:01:32.755Z"
"fact-546","American Airlines saved $40,000 in 1987 by taking out an olive from First Class salads.","Business Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.780Z","2025-09-23T05:01:32.780Z"
"fact-547","About 200,000,000 M&Ms are sold each day in the United States.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.804Z","2025-09-23T05:01:32.804Z"
"fact-548","Because metal was scarce, the Oscars given out during World War II were made of wood.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.835Z","2025-09-23T05:01:32.835Z"
"fact-549","There are 318,979,564,000 possible combinations of the first four moves in Chess.","Games Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.864Z","2025-09-23T05:01:32.864Z"
"fact-550","There are no clocks in Las Vegas gambling casinos.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.889Z","2025-09-23T05:01:32.889Z"
"fact-551","Coconuts kill about 150 people each year. That’s more than sharks.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.915Z","2025-09-23T05:01:32.915Z"
"fact-552","Half of all bank robberies take place on a Friday.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.942Z","2025-09-23T05:01:32.942Z"
"fact-553","The name Wendy was made up for the book Peter Pan. There was never a recorded Wendy before it.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.971Z","2025-09-23T05:01:32.971Z"
"fact-554","The international telephone dialing code for Antarctica is 672.","Geography Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:32.996Z","2025-09-23T05:01:32.996Z"
"fact-555","The first bomb the Allies dropped on Berlin in WWII killed the only elephant in the Berlin Zoo.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.022Z","2025-09-23T05:01:33.022Z"
"fact-556","The average raindrop falls at 7 miles per hour.","Science Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.048Z","2025-09-23T05:01:33.048Z"
"fact-557","If you put a drop of liquor on a scorpion, it will instantly go mad and sting itself to death.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.073Z","2025-09-23T05:01:33.073Z"
"fact-558","Bruce Lee was so fast that they had to slow the film down so you could see his moves.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.096Z","2025-09-23T05:01:33.096Z"
"fact-559","The first CD pressed in the US was Bruce Springsteen’s “Born in the USA”.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.121Z","2025-09-23T05:01:33.121Z"
"fact-560","IBM’s motto is “Think”. Apple later made their motto “Think different”.","Business Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.147Z","2025-09-23T05:01:33.147Z"
"fact-561","The original name for butterfly was flutterby.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.171Z","2025-09-23T05:01:33.171Z"
"fact-562","One in fourteen women in America is a natural blonde. Only one in sixteen men is.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.196Z","2025-09-23T05:01:33.196Z"
"fact-563","The Olympic was the sister ship of the Titanic, and she provided twenty-five years of service.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.222Z","2025-09-23T05:01:33.222Z"
"fact-564","When the Titanic sank, 2228 people were on it. Only 706 survived.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.247Z","2025-09-23T05:01:33.247Z"
"fact-565","Every day, 7% of the US eats at McDonald’s.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.272Z","2025-09-23T05:01:33.272Z"
"fact-566","During his entire life, Vincent Van Gogh sold exactly one painting, “Red Vineyard at Arles”.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.299Z","2025-09-23T05:01:33.299Z"
"fact-567","By raising your legs slowly and lying on your back, you cannot sink into quicksand.","Science Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.329Z","2025-09-23T05:01:33.329Z"
"fact-568","One in ten people live on an island.","Geography Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.353Z","2025-09-23T05:01:33.353Z"
"fact-569","It takes more calories to eat a piece of celery than the celery has in it to begin with.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.378Z","2025-09-23T05:01:33.378Z"
"fact-570","28% of Africa is classified as wilderness. In North America, its 38%.","Geography Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.402Z","2025-09-23T05:01:33.402Z"
"fact-571","Charlie Chaplin once won third prize in a Charlie Chaplin look-alike contest.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.427Z","2025-09-23T05:01:33.427Z"
"fact-572","Chewing gum while peeling onions will keep you from crying.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.453Z","2025-09-23T05:01:33.453Z"
"fact-573","Sherlock Holmes NEVER said “Elementary, my dear Watson”","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.820Z","2025-09-23T05:01:33.820Z"
"fact-574","Humphrey Bogart NEVER said “Play it again, Sam” in Casablanca","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.847Z","2025-09-23T05:01:33.847Z"
"fact-575","They NEVER said “Beam me up, Scotty” on Star Trek.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.873Z","2025-09-23T05:01:33.873Z"
"fact-576","Sharon Stone was the first Star Search spokes model.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.899Z","2025-09-23T05:01:33.899Z"
"fact-577","More people are afraid of open spaces (kenophobia) than of tight spaces (claustrophobia).","Psychology Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.924Z","2025-09-23T05:01:33.924Z"
"fact-578","The glue on Israeli postage is certified kosher.","Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.953Z","2025-09-23T05:01:33.953Z"
"fact-579","There is a 1 in 4 chance that New York will have a white Christmas.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:33.979Z","2025-09-23T05:01:33.979Z"
"fact-580","The Guinness Book of Records holds the record for being the book most often stolen from Libraries.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.004Z","2025-09-23T05:01:34.004Z"
"fact-581","Thirty-five percent of the people who use personal ads for dating are already married.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.031Z","2025-09-23T05:01:34.031Z"
"fact-582","$203,000,000 is spent on barbed wire each year in the U.S.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.057Z","2025-09-23T05:01:34.057Z"
"fact-583","Every US president has worn glasses (just not always in public).","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.096Z","2025-09-23T05:01:34.096Z"
"fact-584","Bats always turn left when exiting a cave.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.121Z","2025-09-23T05:01:34.121Z"
"fact-585","Jim Henson first coined the word “Muppet”. It is a combination of “marionette” and “puppet.”","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.147Z","2025-09-23T05:01:34.147Z"
"fact-586","The Michelin man is known as Mr. Bib. His name was Bibendum in the company’s first ads in 1896.","Business Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.173Z","2025-09-23T05:01:34.173Z"
"fact-587","The word “lethologica” describes the state of not being able to remember the word you want.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.199Z","2025-09-23T05:01:34.199Z"
"fact-588","About 14% of injecting drug users are HIV positive.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.223Z","2025-09-23T05:01:34.223Z"
"fact-589","A word or sentence that is the same front and back (racecar, kayak) is called a “palindrome”.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.251Z","2025-09-23T05:01:34.251Z"
"fact-590","A snail can sleep for 3 years.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.281Z","2025-09-23T05:01:34.281Z"
"fact-591","People photocopying their buttocks are the cause of 23% of all photocopier faults worldwide.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.310Z","2025-09-23T05:01:34.310Z"
"fact-592","China has more English speakers than the United States.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.338Z","2025-09-23T05:01:34.338Z"
"fact-593","One in every 9000 people is an albino.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.366Z","2025-09-23T05:01:34.366Z"
"fact-594","The electric chair was invented by a dentist.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.395Z","2025-09-23T05:01:34.395Z"
"fact-595","You share your birthday with at least 9 million other people in the world.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.423Z","2025-09-23T05:01:34.423Z"
"fact-596","Everyday, more money is printed for Monopoly sets than for the U.S. Treasury.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.449Z","2025-09-23T05:01:34.449Z"
"fact-597","Every year 4 people in the UK die putting their trousers on.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.474Z","2025-09-23T05:01:34.474Z"
"fact-598","Cats have over one hundred vocal sounds; dogs only have about ten.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.498Z","2025-09-23T05:01:34.498Z"
"fact-599","Our eyes are always the same size from birth but our nose and ears never stop growing.","Human Body Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.525Z","2025-09-23T05:01:34.525Z"
"fact-600","In every episode of “Seinfeld” there is a Superman picture or reference somewhere.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.553Z","2025-09-23T05:01:34.553Z"
"fact-601","Rats multiply so quickly that in 18 months, two rats could have over million descendants.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.578Z","2025-09-23T05:01:34.578Z"
"fact-602","Wearing headphones for just an hour will increase the bacteria in your ear by 700 times.","Human Body Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.605Z","2025-09-23T05:01:34.605Z"
"fact-603","Each year in America there are about 300,000 deaths that can be attributed to obesity.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.631Z","2025-09-23T05:01:34.631Z"
"fact-604","About 55% of all movies are rated R.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.657Z","2025-09-23T05:01:34.657Z"
"fact-605","About 500 movies are made in the US and 800 in India annually.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.683Z","2025-09-23T05:01:34.683Z"
"fact-606","Arabic numerals are not really Arabic; they were created in India.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.710Z","2025-09-23T05:01:34.710Z"
"fact-607","The February of 1865 is the only month in recorded history not to have a full moon.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.735Z","2025-09-23T05:01:34.735Z"
"fact-608","There is actually no danger in swimming right after you eat, though it may feel uncomfortable.","Human Body Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.759Z","2025-09-23T05:01:34.759Z"
"fact-609","The cruise liner Queen Elizabeth II moves only six inches for each gallon of diesel that it burns.","Technology Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.785Z","2025-09-23T05:01:34.785Z"
"fact-610","More than 50% of the people in the world have never made or received a telephone call.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.814Z","2025-09-23T05:01:34.814Z"
"fact-611","A shark is the only fish that can blink with both eyes.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.842Z","2025-09-23T05:01:34.842Z"
"fact-612","There are about 2 chickens for every human in the world.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.870Z","2025-09-23T05:01:34.870Z"
"fact-613","The word “maverick” came into use after Samuel Maverick, a Texan refused to brand his cattle.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.896Z","2025-09-23T05:01:34.896Z"
"fact-614","Two-thirds of the world’s eggplant is grown in New Jersey.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.921Z","2025-09-23T05:01:34.921Z"
"fact-615","On a Canadian two-dollar bill, the American flag is flying over the Parliament Building.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.946Z","2025-09-23T05:01:34.946Z"
"fact-616","An American urologist bought Napoleon’s penis for $40,000.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:34.976Z","2025-09-23T05:01:34.976Z"
"fact-617","No word in the English language rhymes with month, orange, silver, or purple.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.003Z","2025-09-23T05:01:35.003Z"
"fact-618","Dreamt is the only English word that ends in the letters “MT”.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.027Z","2025-09-23T05:01:35.027Z"
"fact-619","$283,200 is the absolute highest amount of money you can win on Jeopardy.","Pop Culture Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.051Z","2025-09-23T05:01:35.051Z"
"fact-620","Almonds are members of the peach family.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.075Z","2025-09-23T05:01:35.075Z"
"fact-621","Rats and horses can’t vomit.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.100Z","2025-09-23T05:01:35.100Z"
"fact-622","The penguin is the only bird that can’t fly but can swim.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.125Z","2025-09-23T05:01:35.125Z"
"fact-623","There are approximately 100 million acts of sexual intercourse each day.","Sex Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.149Z","2025-09-23T05:01:35.149Z"
"fact-624","Winston Churchill was born in a ladies room during a dance.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.177Z","2025-09-23T05:01:35.177Z"
"fact-625","Maine is the only state whose name is just one syllable.","Geography Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.201Z","2025-09-23T05:01:35.201Z"
"fact-626","Americans on average eat 18 acres of pizza every day.","Food Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.226Z","2025-09-23T05:01:35.226Z"
"fact-627","Every time you lick a stamp you consume 1/10 of a calorie.","Miscellaneous Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.253Z","2025-09-23T05:01:35.253Z"
"fact-628","You are more likely to be killed by a champagne cork than by a poisonous spider.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.278Z","2025-09-23T05:01:35.278Z"
"fact-629","Hedenophobic means fear of pleasure.","Language Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.303Z","2025-09-23T05:01:35.303Z"
"fact-630","Ancient Egyptian priests would pluck every hair from their bodies.","History Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.327Z","2025-09-23T05:01:35.327Z"
"fact-631","A crocodile cannot stick its tongue out.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.353Z","2025-09-23T05:01:35.353Z"
"fact-632","80% of burglaries are committed by people aged 13-21.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.379Z","2025-09-23T05:01:35.379Z"
"fact-633","An ant always falls over on its right side when intoxicated.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.411Z","2025-09-23T05:01:35.411Z"
"fact-634","All polar bears are left-handed.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.436Z","2025-09-23T05:01:35.436Z"
"fact-635","The catfish has over 27000 taste buds (more than any other animal)","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.462Z","2025-09-23T05:01:35.462Z"
"fact-636","A cockroach will live nine days without its head before it starves to death.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.487Z","2025-09-23T05:01:35.487Z"
"fact-637","Butterflies taste with their feet.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.513Z","2025-09-23T05:01:35.513Z"
"fact-638","Elephants are the only mammals that cannot jump.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.540Z","2025-09-23T05:01:35.540Z"
"fact-639","An ostrich’s eye is bigger than its brain.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.565Z","2025-09-23T05:01:35.565Z"
"fact-640","Starfish have no brains.","Animal Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.591Z","2025-09-23T05:01:35.591Z"
"fact-641","11% of the world is left-handed.","Statistics Facts","https://www.djtech.net/humor/shorty_useless_facts.htm","2025-09-23T05:01:35.620Z","2025-09-23T05:01:35.620Z"
